232063.24806,231714.720640001,3247.802,3247.802,979334.8359,40.38836107,0
232014.25214,231717.520570001,3244.133,3244.133,979335.4188,40.3883831,0
231959.89026,231715.294550002,3239.623,3239.623,979335.709,40.3883595,0
231909.95411,231720.11337,3239.046,3239.046,979335.4425,40.38839965,0
231943.44661,231690.708520001,3243.674,3243.674,979334.3146,40.38813694,0
231991.7473,231691.158950001,3242.851,3242.851,979335.2866,40.38814415,0
232035.82043,231695.290100001,3251.319,3251.319,979333.6579,40.38818424,0
232068.06428,231690.79762,3250.934,3250.934,979333.924,40.38814587,0
231956.38627,231672.633110001,3245.123,3245.123,979333.9837,40.38797495,0
232012.32858,231663.08451,3252.587,3252.587,979332.8879,40.38789258,0
232060.69369,231666.3178,3256.341,3256.341,979332.3626,40.38792486,0
232078.98445,231639.19366,3259.981,3259.981,979331.4454,40.3876817,0
232037.63745,231644.22372,3256.67,3256.67,979331.9737,40.38772432,0
232058.14477,231612.45349,3262.327,3262.327,979330.5526,40.38743945,0
232104.05011,231617.65077,3270.88,3270.88,979328.8044,40.38748926,0
232085.92696,231583.555710001,3275.096,3275.096,979327.44,40.38718093,0
232067.48605,231570.10096,3271.529,3271.529,979328.3504,40.38705852,0
232097.82999,231543.883230001,3283.733,3283.733,979325.1742,40.38682431,0
231914.27047,232087.173420001,3179.023,3179.023,979354.0123,40.39170664,0
231962.68845,232091.394700001,3177.42,3177.42,979354.4648,40.39174783,0
232008.50179,232085.802360001,3175.786,3175.786,979355.0761,40.39170044,0
232029.73558,232061.484050001,3182.334,3182.334,979353.2389,40.39148275,0
231985.38789,232069.890710001,3181.516,3181.516,979353.3316,40.39155559,0
231934.27397,232066.34819,3183.171,3183.171,979352.7122,40.39152034,0
231913.58914,232042.3813,3187.952,3187.952,979351.291,40.39130308,0
231961.80855,232044.226310001,3185.89,3185.89,979351.8739,40.39132285,0
232006.15944,232038.353720001,3184.106,3184.106,979352.5518,40.39127284,0
231983.99587,232016.68293,3188.295,3188.295,979351.2475,40.39107617,0
231931.08365,232016.84991,3192.167,3192.167,979349.9729,40.39107422,0
231912.45893,231990.23395,3195.844,3195.844,979348.8564,40.39083323,0
231961.33187,231989.68761,3192.886,3192.886,979349.746,40.3908315,0
232004.58337,231984.79205,3193.646,3193.646,979349.8727,40.39079022,0
231985.45376,231963.441190001,3200.529,3200.529,979347.9123,40.39059663,0
231933.36321,231964.254900001,3201.21,3201.21,979347.2981,40.39060056,0
231898.33974,231969.174430001,3199.409,3199.409,979347.7282,40.39064259,0
231911.89854,231936.0211,3207.5,3207.5,979345.4523,40.39034481,0
231964.94803,231934.80623,3207.754,3207.754,979345.6493,40.39033733,0
232010.73911,231937.6138,3206.967,3206.967,979346.4509,40.39036561,0
232035.94596,231914.753110001,3207.675,3207.675,979346.177,40.39016131,0
231883.94623,232185.3018,3156.605,3156.605,979361.3502,40.39258866,0
231940.05338,232114.383540001,3173.261,3173.261,979355.7501,40.39195345,0
231987.65551,232112.1593,3172.49,3172.49,979356.0469,40.39193652,0
232026.32807,232112.529790001,3166.182,3166.182,979357.783,40.39194238,0
232023.75236,232085.12362,3173.745,3173.745,979355.6007,40.39169532,0
231897.38242,231990.712950001,3193.287,3193.287,979349.4949,40.39083656,0
231940.86398,231994.494820001,3195.018,3195.018,979349.1243,40.39087347,0
231985.71266,231987.585050001,3194.511,3194.511,979349.4963,40.39081415,0
231985.40808,231914.243140001,3210.802,3210.802,979344.9444,40.39015342,0
231958.92265,231894.04901,3214.477,3214.477,979343.599,40.38996977,0
231913.54308,232339.4647,3157.923,3157.923,979362.5682,40.39397939,0
231888.29856,232340.742350001,3159.487,3159.487,979362.098,40.39398925,0
231862.25331,232341.8483,3164.511,3164.511,979360.8175,40.39399751,0
231836.73337,232340.96131,3164.626,3164.626,979360.6617,40.39398785,0
231814.98,232340.300140001,3167.601,3167.601,979359.8103,40.39398047,0
231790.07372,232339.41884,3173.037,3173.037,979358.2233,40.3939709,0
231763.54436,232338.84582,3178.934,3178.934,979356.5399,40.393964,0
231963.46417,232339.69664,3158.452,3158.452,979362.6187,40.39398474,0
231988.76128,232340.28818,3158.331,3158.331,979362.5931,40.39399172,0
232013.50869,232340.097870001,3156.354,3156.354,979362.9701,40.39399162,0
232037.90039,232339.659340002,3151.336,3151.336,979364.0954,40.39398926,0
232065.42748,232339.718830001,3145.999,3145.999,979365.397,40.39399159,0
231937.02788,232367.641670001,3159.65,3159.65,979362.5138,40.39423476,0
231939.66841,232390.609390001,3162.618,3162.618,979361.8414,40.39444184,0
231938.53987,232414.52467,3167.98,3167.98,979360.5552,40.39465721,0
231936.31146,232437.394490001,3170.595,3170.595,979359.9685,40.39486309,0
231938.8895,232314.896480001,3157.144,3157.144,979362.8313,40.39375972,0
231937.73267,232291.013320001,3154.385,3154.385,979363.3279,40.39354449,0
231939.62959,232267.366660001,3152.569,3152.569,979363.5241,40.39333159,0
231936.52039,232239.229520001,3149.808,3149.808,979363.8552,40.39307791,0
231935.88559,232213.014810001,3147.435,3147.435,979364.0806,40.39284171,0
231936.98304,232194.989670001,3145.894,3145.894,979364.1511,40.3926794,0
231957.05644,232197.661470001,3140.85,3140.85,979365.2116,40.39270478,0
231910.71549,232190.67669,3151.119,3151.119,979362.8216,40.39263883,0
231888.1154,231865.51584,3223.428,3223.428,979340.7998,40.3897081,0
231935.13297,231868.025440001,3218.744,3218.744,979342.1371,40.38973378,0
231988.92014,231864.412140001,3218.019,3218.019,979342.6821,40.38970474,0
232011.81147,231838.94177,3224.717,3224.717,979341.04,40.38947678,0
231959.50031,231841.172200001,3222.042,3222.042,979341.1882,40.38949346,0
231913.16012,231842.43612,3224.317,3224.317,979340.3698,40.38950182,0
231886.33396,231817.80785,3229.316,3229.316,979338.8177,40.3892782,0
231937.58576,231816.13075,3225.25,3225.25,979339.996,40.38926644,0
231984.25429,231808.61282,3228.146,3228.146,979339.5888,40.38920176,0
232010.39592,231818.56935,3232.002,3232.002,979339.0588,40.38929316,0
232087.84957,232347.53681,3145.087,3145.087,979365.4608,40.39406348,0
232050.3555,232205.351210001,3141.436,3141.436,979365.1063,40.39278014,0
232022.13398,232172.271790001,3140.617,3140.617,979364.7896,40.3924803,0
232039.71808,232240.396880001,3141.406,3141.406,979365.6341,40.39309516,0
232052.49228,232274.286320001,3141.661,3141.661,979365.9655,40.39340129,0
231895.35868,232304.07176,3157.233,3157.233,979362.5304,40.39365936,0
231843.03321,232073.955800001,3182.818,3182.818,979352.8324,40.39158291,0
231840.47491,232006.781010001,3194.59,3194.59,979349.0067,40.39097759,0
231992.15093,231991.50795,3193.851,3193.851,979349.6757,40.39084991,0
231934.36759,231914.654060001,3211.94,3211.94,979344.2109,40.39015379,0
231912.28488,231893.79434,3214.892,3214.892,979343.2275,40.38996443,0
231915.55377,231789.3108,3228.508,3228.508,979338.5768,40.38902339,0
231960.67078,231792.91,3228.256,3228.256,979338.9714,40.38905876,0
232013.74238,231791.56101,3236.168,3236.168,979337.6346,40.38905007,0
232039.43844,231767.85206,3240.32,3240.32,979336.7082,40.38883816,0
232063.23543,231743.958230001,3242.926,3242.926,979336.1054,40.38862446,0
232010.39911,231736.34931,3241.988,3241.988,979335.8657,40.38855247,0
231990.64429,231766.936470001,3235.946,3235.946,979337.3281,40.38882673,0
231936.80731,231765.53048,3231.936,3231.936,979337.7368,40.38881055,0
231889.30035,231766.43447,3232.574,3232.574,979337.3526,40.38881559,0
231836.05455,231718.809230002,3253.759,3253.759,979331.1655,40.38838307,0
232014.31528,231890.520830001,3213.452,3213.452,979344.0866,40.3899416,0
232037.81739,231712.147240001,3247.393,3247.393,979334.5495,40.38833623,0
231992.14017,231715.75805,3243.152,3243.152,979335.146,40.38836578,0
231961.79394,231738.81818,3235.219,3235.219,979336.8105,40.38857154,0
231914.05697,231736.820900001,3238.485,3238.485,979335.5633,40.38855043,0
231936.88476,231714.975070001,3241.317,3241.317,979334.8917,40.38835512,0
231967.24614,231691.541770001,3243.476,3243.476,979334.5298,40.388146,0
232013.03241,231691.4866,3247.071,3247.071,979334.3531,40.38814849,0
232039.58536,231667.909100001,3256.962,3256.962,979331.9015,40.38793782,0
232063.24583,231640.234350001,3260.274,3260.274,979331.1649,40.38769005,0
232036.9127,231614.443100001,3258.105,3258.105,979331.4132,40.38745599,0
232062.22637,231588.232740001,3265.984,3265.984,979329.6125,40.38722152,0
231897.40084,232260.80506,3155.888,3155.888,979362.2648,40.39326972,0
231851.32422,232210.932050001,3163.045,3163.045,979359.6312,40.39281742,0
231848.18141,232170.267190001,3167.364,3167.364,979357.9766,40.39245088,0
231856.92999,232144.629290001,3168.395,3168.395,979357.5691,40.39222049,0
231917.84935,232163.55312,3160.146,3160.146,979359.9462,40.39239495,0
231938.40358,232164.28213,3161.068,3161.068,979359.5354,40.39240286,0
231963.6906,232164.57062,3156.176,3156.176,979360.7322,40.39240711,0
231986.1761,232160.90108,3155.044,3155.044,979361.0158,40.39237552,0
232012.43799,232157.624980001,3151.93,3151.93,979361.8102,40.39234772,0
232014.20901,232141.755140001,3158.563,3158.563,979359.9783,40.39220487,0
231962.44442,232140.411710001,3164.496,3164.496,979358.2998,40.39218939,0
231844.98441,232119.92312,3175.547,3175.547,979355.3039,40.39199714,0
231842.82008,232089.6512,3180.997,3180.997,979353.4926,40.39172429,0
231836.76173,232041.626820001,3189.456,3189.456,979350.4644,40.39129126,0
231842.23479,232012.210790001,3193.548,3193.548,979349.1674,40.39102662,0
231819.80653,231974.97843,3206.788,3206.788,979345.0971,40.39068974,0
231852.62499,231907.8886,3215.725,3215.725,979342.8207,40.3900875,0
231844.88811,231863.312020001,3226.978,3226.978,979339.5496,40.38968542,0
231840.34485,231841.255070001,3231.974,3231.974,979338.0186,40.38948642,0
231864.61141,231811.77699,3229.755,3229.755,979338.4913,40.38922245,0
231876.18065,231748.7778,3236.747,3236.747,979336.1195,40.38865567,0
232053.89803,231543.19182,3279.126,3279.126,979326.5677,40.38681522,0
232082.72197,231556.44825,3278.395,3278.395,979326.5434,40.38693652,0
232105.80363,231570.06265,3277.633,3277.633,979326.7931,40.38706067,0
232103.41874,231599.69923,3274.789,3274.789,979327.6696,40.3873275,0
